  Node  id  | Distance | Name
  218969672 | 343114.72 | Autovía del Mediterráneo
  218969674 | 343240.09 | Autovía del Mediterráneo
  218969675 | 343384.78 | Autovía del Mediterráneo
  218969676 | 343541.25 | Autovía del Mediterráneo
  317642912 | 343643.91 | Autovía del Mediterráneo
  218969678 | 343746.97 | Autovía del Mediterráneo
  218969680 | 343907.59 | Autovía del Mediterráneo
  218969682 | 344064.00 | Autovía del Mediterráneo
  317642920 | 344154.12 | Autovía del Mediterráneo
  317643373 | 344272.56 | Autovía del Mediterráneo
  429453800 | 344511.84 | Autovía del Mediterráneo
  218969684 | 344605.03 | Autovía del Mediterráneo
  429453794 | 344713.50 | Autovía del Mediterráneo
  218969685 | 344802.47 | Autovía del Mediterráneo
  218969687 | 344935.41 | Autovía del Mediterráneo
  218969689 | 345029.62 | Autovía del Mediterráneo
  417231928 | 345136.19 | Autovía del Mediterráneo
  218969691 | 345270.00 | Autovía del Mediterráneo
  417231927 | 345386.06 | Autovía del Mediterráneo
  218969694 | 345452.09 | Autovía del Mediterráneo
  218969696 | 345585.69 | Autovía del Mediterráneo
  218969698 | 345742.03 | Autovía del Mediterráneo
  429453726 | 345806.09 | Autovía del Mediterráneo
  429453729 | 345891.94 | Autovía del Mediterráneo
  218969700 | 346032.22 | Autovía del Mediterráneo
  148634739 | 346212.12 | Autovía del Mediterráneo
  218969701 | 346277.16 | Autovía del Mediterráneo
  311338511 | 346368.72 | Autovía del Mediterráneo
  148636209 | 346446.47 | Autovía del Mediterráneo
  218969703 | 346509.31 | Autovía del Mediterráneo
  311340183 | 346777.97 | Autovía del Mediterráneo
  311340185 | 346898.66 | Autovía del Mediterráneo
  311340187 | 347025.00 | Autovía del Mediterráneo
  311340191 | 347168.81 | Autovía del Mediterráneo
  311340347 | 347382.81 | Autovía del Mediterráneo
  311340194 | 347579.31 | Autovía del Mediterráneo
  311340198 | 347701.53 | Autovía del Mediterráneo
  311340201 | 347870.31 | Autovía del Mediterráneo
  311340205 | 348012.00 | Autovía del Mediterráneo
  311340208 | 348147.38 | Autovía del Mediterráneo
  311340211 | 348466.47 | Autovía del Mediterráneo
  311340214 | 348523.38 | Autovía del Mediterráneo
  311340216 | 348593.34 | Autovía del Mediterráneo
  311340217 | 348675.06 | Autovía del Mediterráneo
  311340218 | 348767.19 | Autovía del Mediterráneo
  311340219 | 348995.06 | Autovía del Mediterráneo
  311340220 | 349125.66 | Autovía del Mediterráneo
  311340221 | 349247.12 | Autovía del Mediterráneo
  311340223 | 349338.03 | Autovía del Mediterráneo
  311340224 | 349424.56 | Autovía del Mediterráneo
  311340225 | 349551.22 | Autovía del Mediterráneo
  311340226 | 349725.69 | Autovía del Mediterráneo
  311340227 | 349879.62 | Autovía del Mediterráneo
  311340228 | 350013.09 | Autovía del Mediterráneo
  311340229 | 350121.31 | Autovía del Mediterráneo
  311340230 | 350230.16 | Autovía del Mediterráneo
  311340231 | 350358.69 | Autovía del Mediterráneo
  311340232 | 350477.34 | Autovía del Mediterráneo
  311340233 | 350558.09 | Autovía del Mediterráneo
  311340234 | 350702.94 | Autovía del Mediterráneo
  311340235 | 350803.06 | Autovía del Mediterráneo
  311340236 | 350903.62 | Autovía del Mediterráneo
  311345521 | 350980.38 | 
  311345523 | 351053.59 | 
  311345524 | 351137.25 | 
  311345526 | 351221.66 | 
  311345528 | 351289.09 | 
  311345530 | 351315.25 | 
  311345531 | 351390.34 | 
  311345539 | 351438.56 | 
  311345546 | 351492.09 | 
  311345553 | 351552.06 | 
  311345555 | 351602.97 | 
  311345708 | 351656.41 | 
  311345710 | 351685.91 | 
  311345715 | 351728.38 | 
  311345706 | 351778.25 | 
  311347696 | 351943.44 | 
  311347697 | 352073.59 | 
  311347699 | 352150.03 | 
  311347701 | 352289.03 | Autovía del Este
  320203582 | 352620.94 | Autovía del Este
   74030331 | 353050.84 | Autovía del Este
   88352517 | 353176.75 | Autovía del Este
   88355130 | 353278.75 | Autovía del Este
   88355968 | 353390.34 | Autovía del Este
   88355077 | 353552.59 | Autovía del Este
   88351483 | 353654.56 | Autovía del Este
   88353315 | 353787.94 | Autovía del Este
  313233938 | 354307.09 | Autovía del Este
  313233951 | 355089.16 | Autovía del Este
  320165338 | 356241.09 | Autovía del Este
  320165337 | 356383.28 | Autovía del Este
   88355578 | 356565.88 | Autovía del Este
   88353393 | 356650.94 | Autovía del Este
  320167228 | 357644.19 | Autovía del Este
  320158561 | 358845.06 | Autovía del Este
   88355935 | 359072.84 | Autovía del Este
   88348566 | 359155.03 | Autovía del Este
   88347614 | 359261.94 | Autovía del Este
   88350523 | 359391.16 | Autovía del Este
   88348268 | 359552.16 | Autovía del Este
  320156461 | 359616.06 | Autovía del Este
   88350951 | 359685.38 | Autovía del Este
   88349195 | 359759.22 | Autovía del Este
  418285780 | 359886.28 | Autovía del Este
  320156469 | 359979.97 | Autovía del Este
   88349788 | 360075.53 | Autovía del Este
   88353008 | 360144.16 | Autovía del Este
  418285777 | 360241.47 | Autovía del Este
   88350589 | 361899.62 | Autovía del Este
   88352888 | 363353.38 | Autovía del Este
  321441941 | 363760.06 | Autovía del Este
   88349446 | 363845.81 | Autovía del Este
   88353286 | 363948.72 | Autovía del Este
  321441938 | 364006.75 | Autovía del Este
   88352527 | 364070.94 | Autovía del Este
  321441428 | 364149.16 | Autovía del Este
  321441937 | 364220.19 | Autovía del Este
   88351697 | 364287.56 | Autovía del Este
   88353065 | 364337.28 | Autovía del Este
   88351297 | 364448.31 | Autovía del Este
  321441931 | 364516.62 | Autovía del Este
   88352282 | 364582.22 | Autovía del Este
   88355245 | 364674.78 | Autovía del Este
   88350920 | 364777.50 | Autovía del Este
   88355859 | 364821.59 | Autovía del Este
   88355421 | 364910.62 | Autovía del Este
 1365192795 | 364957.91 | Autovía del Este
   88355991 | 365044.47 | Autovía del Este
   88356128 | 365164.22 | Autovía del Este
   88355955 | 365300.12 | Autovía del Este
   88356059 | 365390.38 | Autovía del Este
   88355026 | 365649.91 | Autovía del Este
   88354935 | 365761.66 | Autovía del Este
   88355136 | 365876.75 | Autovía del Este
   88355339 | 365991.03 | Autovía del Este
   88354873 | 366132.62 | Autovía del Este
   88354327 | 366220.22 | Autovía del Este
   88353749 | 366310.56 | Autovía del Este
   88353927 | 366396.97 | Autovía del Este
   88354097 | 366603.50 | Autovía del Este
   88353433 | 366816.38 | Autovía del Este
  418285726 | 366895.25 | Autovía del Este
   88354560 | 366989.75 | Autovía del Este
   88354739 | 367094.41 | Autovía del Este
   88355059 | 367213.34 | Autovía del Este
   88355918 | 367352.59 | Autovía del Este
   88355218 | 367516.12 | Autovía del Este
   88354190 | 367672.84 | Autovía del Este
   88356635 | 367794.22 | Autovía del Este
   88355537 | 367860.69 | Autovía del Este
   88356004 | 367922.19 | Autovía del Este
  418285676 | 368065.38 | Autovía del Este
   88355974 | 368137.66 | Autovía del Este
   88355521 | 368262.56 | Autovía del Este
  418285599 | 368363.38 | Autovía del Este
   88350837 | 368640.31 | Autovía del Este
  418285605 | 368712.84 | Autovía del Este
   88355865 | 368999.38 | Autovía del Este
   88355231 | 369183.06 | Autovía del Este
  306646885 | 369314.06 | 
  306646886 | 369380.78 | 
  306646887 | 369615.12 | 
  306646891 | 369885.69 | 
  306669907 | 369980.84 | 
  306669911 | 370105.47 | 
  306646893 | 370321.47 | 
  306646894 | 370395.41 | 
  306646895 | 370489.00 | 
  306646896 | 370554.69 | 
  306646897 | 370623.84 | 
  306646898 | 370683.38 | 
  306646899 | 370911.25 | 
  306649403 | 371201.38 | 
  306649411 | 371337.81 | 
  306646900 | 371575.28 | 
  306646901 | 371658.28 | 
  306646902 | 371719.25 | 
  306646903 | 371777.28 | 
  418228691 | 371845.09 | 
  306672345 | 372219.41 | 
  306672346 | 372266.75 | 
  306646904 | 372320.28 | 
  306646906 | 372372.75 | 
  418228695 | 372424.41 | 
  306646907 | 372474.84 | 
  418228697 | 372530.56 | 
  418228698 | 372564.75 | 
  418228708 | 372612.03 | 
  418228727 | 372723.81 | 
  418228729 | 372783.28 | 
  418228732 | 372831.78 | 
  418228733 | 372889.22 | 
  418228734 | 372932.50 | 
   88352267 | 372984.56 | Autovía del Este
   88352540 | 373035.28 | Autovía del Este
   88348627 | 373083.38 | Autovía del Este
   88352523 | 373141.91 | Autovía del Este
   88352478 | 373217.38 | Autovía del Este
   88352218 | 373264.03 | Autovía del Este
   88352566 | 373316.66 | Autovía del Este
   88355013 | 373364.53 | Autovía del Este
   88355553 | 373415.84 | Autovía del Este
   88355409 | 373468.44 | Autovía del Este
   88350740 | 373519.53 | Autovía del Este
   88356197 | 373634.69 | Autovía del Este
  106431022 | 373714.84 | Autovía del Este
  106431564 | 373761.47 | Autovía del Este
  106431575 | 373814.31 | Autovía del Este
  106431578 | 373864.56 | Autovía del Este
  106431587 | 373917.78 | Autovía del Este
  106431596 | 373968.84 | Autovía del Este
  106431601 | 374005.34 | Autovía del Este
  106431608 | 374134.50 | Autovía del Este
  106431614 | 374190.38 | Autovía del Este
  106431620 | 374249.44 | Autovía del Este
  106431629 | 374304.19 | Autovía del Este
  106431636 | 374360.25 | Autovía del Este
  106431640 | 374401.41 | Autovía del Este
  419242737 | 374442.12 | Autovía del Este
  106431648 | 374489.38 | Autovía del Este
  106431658 | 374547.00 | Autovía del Este
  106431666 | 374609.12 | Autovía del Este
  106431672 | 374835.69 | Autovía del Este
  106431681 | 374943.53 | Autovía del Este
  106431685 | 375087.22 | Autovía del Este
  106431686 | 375220.50 | Autovía del Este
  106431689 | 375348.38 | Autovía del Este
  106431696 | 375477.03 | Autovía del Este
  106431697 | 375565.69 | Autovía del Este
  106431704 | 375817.94 | Autovía del Este
  106431709 | 375896.75 | Autovía del Este
  106431716 | 376003.72 | Autovía del Este
  106431723 | 376074.12 | Autovía del Este
  106431800 | 376146.06 | Autovía del Este
  106431833 | 376191.25 | Autovía del Este
  106431862 | 376249.03 | Autovía del Este
  106431879 | 376283.50 | Autovía del Este
  418406639 | 376334.56 | Autovía del Este
  106431885 | 376385.78 | Autovía del Este
  106431900 | 376439.47 | Autovía del Este
  106431907 | 376559.94 | Autovía del Este
  106431987 | 376613.47 | Autovía del Este
  106432000 | 376697.41 | Autovía del Este
  106432291 | 376754.88 | Autovía del Este
  106432367 | 376809.53 | Autovía del Este
  106432373 | 376868.31 | Autovía del Este
  106432380 | 376929.56 | Autovía del Este
  106432383 | 376987.81 | Autovía del Este
  106432387 | 377048.47 | Autovía del Este
  106432391 | 377115.44 | Autovía del Este
  106432395 | 377174.12 | Autovía del Este
  106432399 | 377239.78 | Autovía del Este
  106432404 | 377298.75 | Autovía del Este
  106432407 | 377369.03 | Autovía del Este
  106433068 | 377464.81 | Autovía del Este
  106433069 | 377547.88 | Autovía del Este
  106433071 | 377596.34 | Autovía del Este
  418406634 | 377676.22 | Autovía del Este
  106433254 | 377818.50 | Autovía del Este
  106433256 | 377904.19 | Autovía del Este
  106433265 | 378080.28 | Autovía del Este
  106433272 | 378141.59 | Autovía del Este
  106433279 | 378205.47 | Autovía del Este
  106433290 | 378332.81 | Autovía del Este
  106433295 | 378396.97 | Autovía del Este
  106433300 | 378457.22 | Autovía del Este
  106433312 | 378525.34 | Autovía del Este
  106433321 | 378585.38 | Autovía del Este
  106433325 | 378654.56 | Autovía del Este
  106433367 | 378704.25 | Autovía del Este
  106433379 | 378773.75 | Autovía del Este
  106433385 | 378890.56 | Autovía del Este
  106433394 | 378958.97 | Autovía del Este
  106433402 | 379019.59 | Autovía del Este
  106433411 | 379087.38 | Autovía del Este
  106433415 | 379146.44 | Autovía del Este
  106433421 | 379234.22 | Autovía del Este
  106433433 | 379297.09 | Autovía del Este
  106433447 | 379381.22 | Autovía del Este
  106433453 | 379433.81 | Autovía del Este
  106433465 | 379509.75 | Autovía del Este
  106433476 | 379608.69 | Autovía del Este
  106433482 | 379696.94 | Autovía del Este
  106433496 | 379779.97 | Autovía del Este
  106433598 | 379839.72 | Autovía del Este
  418406632 | 379900.78 | Autovía del Este
  106433609 | 379973.91 | Autovía del Este
  106433614 | 380024.97 | Autovía del Este
  418406626 | 380157.22 | Autovía del Este
  418406623 | 380215.44 | Autovía del Este
  106433617 | 380264.91 | Autovía del Este
  106433620 | 380310.59 | Autovía del Este
  106433638 | 380356.69 | Autovía del Este
  106433645 | 380413.44 | Autovía del Este
  106433650 | 380466.06 | Autovía del Este
  106433654 | 380521.69 | Autovía del Este
  106433659 | 380790.94 | Autovía del Este
  106433670 | 381027.62 | Autovía del Este
  106433690 | 381078.16 | Autovía del Este
  106433794 | 381130.91 | Autovía del Este
  106433806 | 381184.06 | Autovía del Este
  418406622 | 381233.41 | Autovía del Este
  106433813 | 381282.66 | Autovía del Este
  106433820 | 381324.84 | Autovía del Este
  106433834 | 381360.94 | Autovía del Este
  418406619 | 381402.06 | Autovía del Este
  106434053 | 381444.31 | Autovía del Este
  106434069 | 381538.34 | Autovía del Este
  106434185 | 381594.44 | Autovía del Este
  106434207 | 381658.00 | Autovía del Este
  106434592 | 381724.88 | Autovía del Este
  106434677 | 381775.66 | Autovía del Este
  106434679 | 381834.16 | Autovía del Este
  106434692 | 381892.34 | Autovía del Este
  106434700 | 381954.75 | Autovía del Este
  106434706 | 382030.59 | Autovía del Este
  418406616 | 382069.00 | Autovía del Este
  106434712 | 382122.62 | Autovía del Este
  106434722 | 382181.19 | Autovía del Este
  106435297 | 382243.53 | Autovía del Este
  106435304 | 382327.84 | Autovía del Este
  106435310 | 382391.03 | Autovía del Este
  106435318 | 382451.34 | Autovía del Este
  106435332 | 383164.88 | Autovía del Este
  106435335 | 383305.31 | Autovía del Este
  106435341 | 383399.50 | Autovía del Este
  106435348 | 383445.94 | Autovía del Este
  107577996 | 383495.53 | Autovía del Este
  107577997 | 383547.84 | Autovía del Este
  107577998 | 383684.69 | Autovía del Este
  107578001 | 383783.09 | Autovía del Este
  107578007 | 383874.81 | Autovía del Este
  343356486 | 383958.53 | Autovía del Este
  107578010 | 384020.69 | Autovía del Este
  107578013 | 384097.72 | Autovía del Este
  107578015 | 384165.84 | Autovía del Este
  343356484 | 384285.28 | Autovía del Este
  107578022 | 384315.59 | Autovía del Este
  107578028 | 384368.81 | Autovía del Este
  343356548 | 384409.94 | Autovía del Este
  343356554 | 384465.66 | Autovía del Este
  107578033 | 384508.72 | Autovía del Este
  343356560 | 384553.75 | Autovía del Este
  107578042 | 384604.69 | Autovía del Este
  107578052 | 384644.12 | Autovía del Este
  107578059 | 384769.56 | Autovía del Este
  343356594 | 384821.38 | Autovía del Este
  107578068 | 384875.06 | Autovía del Este
  343356602 | 384917.44 | Autovía del Este
  107578079 | 384972.09 | Autovía del Este
  107578107 | 385019.22 | Autovía del Este
  343356608 | 385071.69 | Autovía del Este
  343356619 | 385130.16 | Autovía del Este
  107578127 | 385335.38 | Autovía del Este
  107578117 | 385422.12 | Autovía del Este
  343356629 | 385472.31 | Autovía del Este
  343356625 | 385525.03 | Autovía del Este
  107578142 | 385590.12 | Autovía del Este
  107578132 | 385677.22 | Autovía del Este
  107578161 | 385744.12 | Autovía del Este
  107578154 | 385839.84 | Autovía del Este
  107578183 | 385991.81 | Autovía del Este
  421888310 | 386052.81 | Autovía del Este
  107578173 | 386112.66 | Autovía del Este
  107578204 | 386183.41 | Autovía del Este
  107578193 | 386555.09 | Autovía del Este
  421888313 | 386709.78 | Autovía del Este
  107578231 | 386787.72 | Autovía del Este
 1062375042 | 386817.16 | Autovía del Este
  107578218 | 386869.06 | Autovía del Este
  107578244 | 386932.78 | Autovía del Este
  421888318 | 386971.03 | Autovía del Este
  421888316 | 387013.69 | Autovía del Este
  107578236 | 387090.00 | Autovía del Este
  421888322 | 387165.16 | Autovía del Este
 1062375933 | 387227.91 | Autovía del Este
 1062375747 | 387301.84 | Autovía del Este
  107578277 | 387352.41 | Autovía del Este
  421888324 | 387407.56 | Autovía del Este
  421888334 | 387448.53 | Autovía del Este
  107578289 | 387515.84 | Autovía del Este
  421888375 | 387560.28 | Autovía del Este
  107578255 | 387627.66 | Autovía del Este
  107578267 | 387703.84 | Autovía del Este
  107578329 | 388225.88 | Autovía del Este
  107578338 | 388342.72 | Autovía del Este
  107578301 | 388446.62 | Autovía del Este
  421888498 | 388530.41 | Autovía del Este
  107578315 | 388946.31 | Autovía del Este
  421888435 | 389024.19 | Autovía del Este
  129396171 | 389076.44 | Autovía del Este
  129396178 | 389123.09 | Autovía del Este
  129396186 | 389170.44 | Autovía del Este
  129396193 | 389231.22 | Autovía del Este
  129396199 | 389412.94 | Autovía del Este
  129396202 | 389744.41 | Autovía del Este
  338749076 | 389833.03 | Autovía del Este
  129396217 | 390740.66 | Autovía del Este
  129396220 | 390812.78 | Autovía del Este
  129396224 | 390893.94 | Autovía del Este
  129396227 | 391268.66 | Autovía del Este
  129396276 | 393819.84 | Autovía del Este
  129396296 | 394012.78 | Autovía del Este
  129396302 | 394121.50 | Autovía del Este
  129396306 | 394226.28 | Autovía del Este
  129396310 | 394381.03 | Autovía del Este
  129396316 | 394570.78 | Autovía del Este
  129396322 | 394872.50 | Autovía del Este
  129396327 | 395018.91 | Autovía del Este
  129396335 | 395163.69 | Autovía del Este
  129396342 | 395282.59 | Autovía del Este
  129466893 | 395391.47 | Autovía del Este
  129396348 | 395453.03 | Autovía del Este
  129396355 | 395637.47 | Autovía del Este
  129396364 | 396306.66 | Autovía del Este
  129396369 | 396888.19 | Autovía del Este
  129396386 | 397040.62 | Autovía del Este
  129396393 | 397121.25 | Autovía del Este
  129396396 | 397326.78 | Autovía del Este
  129396401 | 397407.81 | Autovía del Este
  129396408 | 397490.31 | Autovía del Este
  129396414 | 397578.78 | Autovía del Este
  129396418 | 397644.06 | Autovía del Este
  129396424 | 397736.53 | Autovía del Este
  129396430 | 397839.12 | Autovía del Este
  129396437 | 397958.12 | Autovía del Este
  129396441 | 398007.47 | Autovía del Este
  129396449 | 398092.50 | Autovía del Este
  129396455 | 398149.97 | Autovía del Este
  129396461 | 398209.72 | Autovía del Este
  129396478 | 398269.25 | Autovía del Este
  129396482 | 398357.78 | Autovía del Este
  129396486 | 398915.50 | Autovía del Este
  353454535 | 398955.53 | 
  353454539 | 399068.06 | 
  253554689 | 399116.84 | 
  353454542 | 399165.38 | 
  253554687 | 399206.34 | 
  253554684 | 399323.38 | 
  253554682 | 399358.19 | 
  353454547 | 399391.59 | 
  353454506 | 399419.78 | 
  253554672 | 399456.47 | 
  353454517 | 399499.00 | 
  253554670 | 399536.78 | 
  253554668 | 399587.53 | 
  353454521 | 399632.50 | 
  253554666 | 399671.56 | 
  353454551 | 399682.56 | 
  353454558 | 399715.50 | 
  353454555 | 399760.53 | 
  253554663 | 399833.78 | 
  353454562 | 399893.31 | 
  253554661 | 399953.31 | 
  253554660 | 400000.06 | 
  252834445 | 400075.84 | 
  252834443 | 400269.56 | 
  252834441 | 400334.66 | 
  252834439 | 400379.41 | 
  252834430 | 400605.97 | 
  252834422 | 400790.78 | 
 1432743402 | 400957.06 | 
  252834408 | 401127.91 | 
 1410250288 | 401243.06 | 
 1410250294 | 401252.03 | 
 1410250305 | 401260.28 | 
 1410250312 | 401266.28 | 
 1410250346 | 401279.88 | 
 1410250359 | 401284.53 | 
 1410250367 | 401292.94 | 
 1410250378 | 401300.28 | Avenida Ricardo Garcia
 1410250385 | 401311.09 | 
 1410250388 | 401322.09 | 
 1410250372 | 401330.22 | 
 1410250363 | 401340.16 | 
 1410250344 | 401357.47 | 
 1410250324 | 401367.94 | 
 1410250321 | 401378.59 | 
 1410250328 | 401423.81 | 
  252834384 | 401462.53 | 
  252834354 | 401541.16 | 
  252834349 | 401572.81 | 
  252834348 | 401599.38 | 
 1410250347 | 401614.94 | 
 1410250323 | 401654.12 | 
 1410250326 | 401667.50 | 
 1410250341 | 401673.94 | 
 1410250345 | 401686.09 | 
 1410250343 | 401688.62 | 
 1410250332 | 401696.28 | 
 1410250316 | 401704.69 | 
 1410250256 | 401762.28 | 
  252834338 | 401802.16 | 
 1432756973 | 402002.12 | 
 1432756972 | 402035.84 | 
  253603920 | 402127.66 | Calle Ollerias
  253603918 | 402148.06 | Camino Cementerio
 1408517839 | 402198.94 | 
  252834308 | 402215.75 | 
 1432756957 | 402244.72 | 
 1419298422 | 402437.62 | Calle Fuente Gila
  252834305 | 402454.38 | 
  252834303 | 402496.62 | 
 1419298421 | 402510.78 | Calle Batanejo
  252834302 | 402517.47 | 
  252834300 | 402558.66 | 
  252834298 | 402600.25 | 
  253604710 | 402645.28 | 
  253604708 | 402689.66 | 
 1404339711 | 402761.38 | 
 1420260847 | 402818.12 | 
  253604686 | 402842.72 | 
  252834285 | 402867.78 | 
 1402933749 | 402947.12 | 
  252834272 | 403116.41 | 
 1407396922 | 403162.41 | 
 1407396926 | 403193.06 | 
  253603896 | 403210.28 | 
  253603899 | 403232.00 | Avenida Valencia
  253603901 | 403257.66 | 
  253603886 | 403279.62 | 
  253603888 | 403304.41 | 
  339862989 | 403323.59 | 
  252834253 | 403356.16 | 
  252834250 | 403390.94 | 
  252834231 | 403743.94 | 
  252834210 | 404206.22 | 
  252834207 | 404263.09 | 
  252834192 | 404543.28 | 
  252834189 | 404585.38 | 
  252834166 | 404820.09 | 
  339832435 | 405187.69 | 
  252834142 | 405254.69 | 
  339832448 | 405311.59 | 
  339832391 | 405382.94 | 
  252834121 | 405681.81 | 
  252834087 | 406298.31 | 
  252834068 | 406807.00 | 
  252834046 | 407471.47 | 
  252834019 | 408280.66 | 
  252834009 | 408550.66 | 
  252833987 | 409222.09 | 
  252833966 | 409951.59 | 
  252833945 | 410656.81 | 
  252833927 | 411230.00 | 
  252833897 | 412125.66 | 
 1403957072 | 412466.81 | 
  252833872 | 412909.56 | 
 1404338895 | 413108.28 | 
 1403957039 | 413369.81 | 
 1403957038 | 413425.19 | 
  252833849 | 413654.56 | 
  252833834 | 414127.28 | 
 1404608550 | 414255.97 | 
  252833815 | 414941.69 | 
  252833791 | 415487.44 | 
  252833789 | 415547.31 | 
  252833788 | 415576.66 | 
  252833786 | 415634.19 | 
  252833785 | 415662.00 | 
  252833784 | 415688.91 | 
  252833783 | 415715.12 | 
  252833782 | 415740.59 | 
  252833780 | 415789.81 | 
  252833763 | 416131.84 | 
  252833761 | 416171.19 | 
  252833760 | 416190.31 | 
  252833759 | 416209.22 | 
  252833758 | 416227.62 | 
  252833757 | 416245.94 | 
  252833755 | 416282.38 | 
  252833738 | 416619.81 | 
  252833736 | 416652.47 | 
  252833734 | 416687.75 | 
  252833732 | 416719.56 | 
  252833730 | 416756.72 | 
  252833717 | 416957.66 | 
  252833715 | 417008.66 | 
  252833714 | 417034.22 | 
  252833713 | 417064.16 | 
  252833711 | 417091.56 | 
  252833709 | 417135.34 | 
  252833697 | 417366.31 | 
  252833696 | 417429.88 | 
  252833694 | 417461.31 | 
  252833692 | 417498.19 | 
  252833689 | 417579.22 | 
  252833685 | 417721.84 | 
  252833681 | 417805.50 | 
  252833643 | 419005.34 | 
  252833637 | 419196.72 | 
  252833621 | 419630.91 | 
  252833612 | 419826.53 | 
  252833610 | 419868.22 | 
  252833609 | 419889.00 | 
  252833607 | 419930.31 | 
  252833600 | 420075.53 | 
  252833598 | 420116.38 | 
  252833597 | 420136.75 | 
  252833596 | 420157.31 | 
  252833594 | 420197.16 | 
  252833592 | 420237.41 | 
  252833589 | 420303.16 | 
  252833587 | 420349.31 | 
  252833585 | 420397.16 | 
  252833582 | 420471.47 | 
  252833571 | 420696.41 | 
  252833559 | 420976.91 | 
  252833549 | 421150.69 | 
  252833546 | 421193.50 | 
  252833543 | 421234.75 | 
  427009231 | 421904.75 | 
  252833501 | 421963.69 | 
  427009243 | 421974.66 | 
  252833490 | 422121.38 | 
  252833486 | 422189.03 | 
  252833483 | 422232.91 | 
  252833481 | 422277.19 | 
  252833477 | 422367.78 | 
  252833466 | 422623.78 | 
  252833464 | 422666.75 | 
  252833463 | 422687.31 | 
  252833462 | 422707.56 | 
  252833460 | 422748.91 | 
  252833456 | 422838.31 | 
  252833452 | 422933.41 | 
  252833447 | 423048.53 | 
  252833445 | 423090.19 | 
  252833443 | 423132.28 | 
  252833442 | 423154.44 | 
  252833440 | 423203.78 | 
  252833436 | 423315.16 | 
  252833435 | 423343.81 | 
  252833434 | 423371.84 | 
  252833433 | 423400.47 | 
  252833431 | 423458.31 | 
  252833412 | 424025.78 | N-322
  252833408 | 424137.44 | N-322
  252833406 | 424193.09 | N-322
  252833403 | 424277.22 | N-322
  252833393 | 424558.69 | N-322
  252833390 | 424641.12 | N-322
  252833381 | 424862.09 | N-322
  252833378 | 424920.81 | N-322
  252833376 | 424959.03 | N-322
  252833375 | 424978.50 | N-322
  252833374 | 424998.41 | N-322
  252833372 | 425038.38 | N-322
  252833371 | 425058.44 | N-322
  252833370 | 425078.56 | N-322
  252833365 | 425180.00 | N-322
  252833363 | 425219.75 | N-322
  252833360 | 425279.47 | N-322
  252833359 | 425299.22 | N-322
  252833358 | 425319.00 | N-322
  252833356 | 425358.62 | N-322
  252833352 | 425438.59 | N-322
  252833350 | 425476.81 | N-322
  252833349 | 425495.41 | N-322
  252833348 | 425514.03 | N-322
  252833347 | 425532.56 | N-322
  252833346 | 425551.34 | N-322
  252833343 | 425609.09 | N-322
  252833342 | 425628.72 | N-322
  252833341 | 425648.50 | N-322
  252833340 | 425667.28 | N-322
  252833338 | 425703.16 | N-322
  252833336 | 425738.53 | N-322
  252833334 | 425773.62 | N-322
  252833329 | 425872.12 | N-322
  252833323 | 426005.84 | N-322
  252833317 | 426138.38 | N-322
  252833314 | 426200.38 | N-322
  252833311 | 426263.94 | N-322
  252833303 | 426452.56 | N-322
  252833300 | 426523.59 | N-322
  252833287 | 426860.62 | N-322
  252833278 | 427088.22 | N-322
  252833274 | 427191.75 | N-322
  252833265 | 427408.72 | N-322
  252833263 | 427453.75 | N-322
  252833256 | 427617.12 | N-322
  252833253 | 427689.28 | N-322
  252833243 | 427937.25 | N-322
  252833235 | 428135.50 | N-322
  252833231 | 428228.62 | N-322
  252833221 | 428466.25 | N-322
  252833218 | 428541.19 | N-322
  252833205 | 428863.66 | N-322
  252833197 | 429032.12 | N-322
  252833191 | 429152.00 | N-322
  252833164 | 429378.66 | N-322
  252833153 | 429591.84 | N-322
  252833150 | 429648.62 | N-322
  252833142 | 429802.28 | N-322
  252833139 | 429861.34 | N-322
  252833136 | 429921.03 | N-322
  252833125 | 430145.94 | N-322
  252833122 | 430207.34 | N-322
  252833119 | 430269.53 | N-322
  252833115 | 430354.66 | N-322
  252833112 | 430419.31 | N-322
  252833104 | 430595.69 | N-322
  252833101 | 430661.38 | N-322
  252833099 | 430706.66 | N-322
  252833096 | 430776.16 | N-322
  252833084 | 431067.81 | N-322
  252833080 | 431169.66 | N-322
  252833067 | 431506.25 | N-322
  252833059 | 431698.50 | N-322
  252833054 | 431815.00 | N-322
  252833045 | 432021.41 | N-322
  252833041 | 432111.59 | N-322
  252833037 | 432208.88 | N-322
  252833018 | 432749.44 | N-322
  252833010 | 433015.97 | N-322
  252832987 | 433806.47 | N-322
  252832970 | 434416.59 | N-322
  252832965 | 434592.12 | N-322
  252832961 | 434730.50 | N-322
  252832955 | 434937.22 | N-322
  252832952 | 435041.53 | N-322
  252832949 | 435146.50 | N-322
  252832941 | 435395.62 | N-322
  252832934 | 435643.78 | N-322
  252832914 | 436250.03 | N-322
  252832906 | 436436.75 | N-322
  252832904 | 436475.78 | N-322
  252832902 | 436514.75 | N-322
  252832898 | 436585.00 | N-322
  252832894 | 436649.69 | N-322
  252832885 | 436840.47 | N-322
  252832882 | 436900.34 | N-322
  252832874 | 437062.16 | N-322
  252832866 | 437206.62 | N-322
  252832861 | 437289.03 | N-322
